date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:31:43	144034/144034	---M--	200	added ('OK')	image/jpeg	etag:%22232a2-570cf6cab509e%22	http://localhost/dada/wp-content/uploads/2015/12/home_journey_about_pic3.jpg	C:/My%20Web%20Sites/first%20site/localhost/dada/wp-content/uploads/2015/12/home_journey_about_pic3.jpg	(from http://localhost/dada/who-we-are/)
22:31:43	2542/2542	---M--	200	added ('OK')	text/xml	date:Thu,%2012%20Jul%202018%2016:31:41%20GMT	http://localhost/dada/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fdada%2Fcontact%2F&format=xml	C:/My%20Web%20Sites/first%20site/localhost/dada/wp-json/oembed/1.0/embedc3df	(from http://localhost/dada/contact/)
22:31:47	2222/2222	---M--	200	added ('OK')	application/json	date:Thu,%2012%20Jul%202018%2016:31:44%20GMT	http://localhost/dada/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fdada%2Fhello-world%2F	C:/My%20Web%20Sites/first%20site/localhost/dada/wp-json/oembed/1.0/embedc242.json	(from http://localhost/dada/hello-world/)
22:31:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20Jul%202018%2016:31:44%20GMT	http://localhost/dada/?p=1	C:/My%20Web%20Sites/first%20site/localhost/dada/indexcff1.html	(from http://localhost/dada/hello-world/)
22:31:47	1605/1605	---M--	200	added ('OK')	application/rss+xml	etag:%22ad83763b1bd0fb9112baa5ef86091568%22	http://localhost/dada/hello-world/feed/	C:/My%20Web%20Sites/first%20site/localhost/dada/hello-world/feed/index.html	(from http://localhost/dada/hello-world/)
22:31:49	2305/2305	---M--	200	added ('OK')	text/xml	date:Thu,%2012%20Jul%202018%2016:31:47%20GMT	http://localhost/dada/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fdada%2Fhello-world%2F&format=xml	C:/My%20Web%20Sites/first%20site/localhost/dada/wp-json/oembed/1.0/embed8ea9	(from http://localhost/dada/hello-world/)
22:31:51	55714/55714	---M-Z	200	added ('OK')	application/javascript	etag:W/%225b3164cf-d9a2%22	http://w.sharethis.com/button/buttons.js	C:/My%20Web%20Sites/first%20site/w.sharethis.com/button/buttons.js	(from http://localhost/dada/hello-world/)
22:31:58	84072/84072	---MC-	200	added ('OK')	text/html	date:Thu,%2012%20Jul%202018%2016:31:49%20GMT	http://localhost/dada/author/saad/	C:/My%20Web%20Sites/first%20site/localhost/dada/author/saad/index.html	(from http://localhost/dada/hello-world/)
22:31:58	70689/70689	---MC-	200	added ('OK')	text/html	date:Thu,%2012%20Jul%202018%2016:31:49%20GMT	http://localhost/dada/category/uncategorized/	C:/My%20Web%20Sites/first%20site/localhost/dada/category/uncategorized/index.html	(from http://localhost/dada/hello-world/)
22:31:58	77775/77775	---MC-	200	added ('OK')	text/html	date:Thu,%2012%20Jul%202018%2016:31:51%20GMT	http://localhost/dada/hello-world/?replytocom=1	C:/My%20Web%20Sites/first%20site/localhost/dada/hello-world/index6809.html	(from http://localhost/dada/hello-world/)
22:32:01	2452/2452	---M--	200	added ('OK')	application/json	date:Thu,%2012%20Jul%202018%2016:31:58%20GMT	http://localhost/dada/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fdada%2Fvivamus-non-augue-mauris-amet%2F	C:/My%20Web%20Sites/first%20site/localhost/dada/wp-json/oembed/1.0/embed4f83.json	(from http://localhost/dada/vivamus-non-augue-mauris-amet/)
22:32:01	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20Jul%202018%2016:31:59%20GMT	http://localhost/dada/?p=2287	C:/My%20Web%20Sites/first%20site/localhost/dada/indexb073.html	(from http://localhost/dada/vivamus-non-augue-mauris-amet/)
22:32:01	798/798	---M--	200	added ('OK')	application/rss+xml	etag:%22ad83763b1bd0fb9112baa5ef86091568%22	http://localhost/dada/vivamus-non-augue-mauris-amet/feed/	C:/My%20Web%20Sites/first%20site/localhost/dada/vivamus-non-augue-mauris-amet/feed/index.html	(from http://localhost/dada/vivamus-non-augue-mauris-amet/)
22:32:03	2572/2572	---M--	200	added ('OK')	text/xml	date:Thu,%2012%20Jul%202018%2016:32:01%20GMT	http://localhost/dada/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fdada%2Fvivamus-non-augue-mauris-amet%2F&format=xml	C:/My%20Web%20Sites/first%20site/localhost/dada/wp-json/oembed/1.0/embedf365	(from http://localhost/dada/vivamus-non-augue-mauris-amet/)
22:32:04	292350/292350	---M--	200	added ('OK')	image/jpeg	etag:%22475fe-570cf6d9d3ee3%22	http://localhost/dada/wp-content/uploads/2015/12/home_journey_subheader3.jpg	C:/My%20Web%20Sites/first%20site/localhost/dada/wp-content/uploads/2015/12/home_journey_subheader3.jpg	(from http://localhost/dada/contact/)
22:32:04	2258/2258	---M--	200	added ('OK')	image/jpeg	etag:%228d2-570cf69d5f804%22	http://localhost/dada/wp-content/uploads/2015/12/home_journey_blog5-80x80.jpg	C:/My%20Web%20Sites/first%20site/localhost/dada/wp-content/uploads/2015/12/home_journey_blog5-80x80.jpg	(from http://localhost/dada/vivamus-non-augue-mauris-amet/)
22:32:11	79197/79197	---MC-	200	added ('OK')	text/html	date:Thu,%2012%20Jul%202018%2016:32:04%20GMT	http://localhost/dada/category/events/	C:/My%20Web%20Sites/first%20site/localhost/dada/category/events/index.html	(from http://localhost/dada/vivamus-non-augue-mauris-amet/)
22:32:11	79225/79225	---MC-	200	added ('OK')	text/html	date:Thu,%2012%20Jul%202018%2016:32:05%20GMT	http://localhost/dada/category/news/	C:/My%20Web%20Sites/first%20site/localhost/dada/category/news/index.html	(from http://localhost/dada/vivamus-non-augue-mauris-amet/)
22:32:22	131125/131125	---M--	200	added ('OK')	image/jpeg	etag:%2220035-570cf69858f79%22	http://localhost/dada/wp-content/uploads/2015/12/home_journey_blog8-1024x597.jpg	C:/My%20Web%20Sites/first%20site/localhost/dada/wp-content/uploads/2015/12/home_journey_blog8-1024x597.jpg	(from http://localhost/dada/vivamus-non-augue-mauris-amet/)
22:32:33	181142/181142	---M--	200	added ('OK')	image/jpeg	etag:%222c396-570cf69a68f98%22	http://localhost/dada/wp-content/uploads/2015/12/home_journey_blog8-1200x675.jpg	C:/My%20Web%20Sites/first%20site/localhost/dada/wp-content/uploads/2015/12/home_journey_blog8-1200x675.jpg	(from http://localhost/dada/vivamus-non-augue-mauris-amet/)
22:32:37	156428/156428	---M--	200	added ('OK')	image/jpeg	etag:%222630c-570cf6a1427fe%22	http://localhost/dada/wp-content/uploads/2014/05/home_journey_blog1-1024x597.jpg	C:/My%20Web%20Sites/first%20site/localhost/dada/wp-content/uploads/2014/05/home_journey_blog1-1024x597.jpg	(from http://localhost/dada/vivamus-non-augue-mauris-amet/)
22:32:38	87134/87134	---MC-	200	added ('OK')	text/html	date:Thu,%2012%20Jul%202018%2016:32:33%20GMT	http://localhost/dada/vestibulum-commodo-volutpat/	C:/My%20Web%20Sites/first%20site/localhost/dada/vestibulum-commodo-volutpat/index.html	(from http://localhost/dada/vivamus-non-augue-mauris-amet/)
22:32:42	190689/190689	---M--	200	added ('OK')	image/jpeg	etag:%222e8e1-570cf6a2f85ea%22	http://localhost/dada/wp-content/uploads/2014/05/home_journey_blog1-960x700.jpg	C:/My%20Web%20Sites/first%20site/localhost/dada/wp-content/uploads/2014/05/home_journey_blog1-960x700.jpg	(from http://localhost/dada/vivamus-non-augue-mauris-amet/)
22:32:54	191921/191921	---M--	200	added ('OK')	image/jpeg	etag:%222edb1-570cf6a79fb79%22	http://localhost/dada/wp-content/uploads/2014/05/home_journey_blog3-960x700.jpg	C:/My%20Web%20Sites/first%20site/localhost/dada/wp-content/uploads/2014/05/home_journey_blog3-960x700.jpg	(from http://localhost/dada/vivamus-non-augue-mauris-amet/)
22:33:00	126952/126952	---M--	200	added ('OK')	image/jpeg	etag:%221efe8-570cf6abf9ae4%22	http://localhost/dada/wp-content/uploads/2014/05/home_journey_blog4-960x700.jpg	C:/My%20Web%20Sites/first%20site/localhost/dada/wp-content/uploads/2014/05/home_journey_blog4-960x700.jpg	(from http://localhost/dada/vivamus-non-augue-mauris-amet/)
22:33:00	87264/87264	---MC-	200	added ('OK')	text/html	date:Thu,%2012%20Jul%202018%2016:32:54%20GMT	http://localhost/dada/vivamus-sit-amet-metus-sem/	C:/My%20Web%20Sites/first%20site/localhost/dada/vivamus-sit-amet-metus-sem/index.html	(from http://localhost/dada/vivamus-non-augue-mauris-amet/)
22:33:02	123018/123018	---M--	200	added ('OK')	image/jpeg	etag:%221e08a-570cf6aa57a8d%22	http://localhost/dada/wp-content/uploads/2014/05/home_journey_blog4-1024x597.jpg	C:/My%20Web%20Sites/first%20site/localhost/dada/wp-content/uploads/2014/05/home_journey_blog4-1024x597.jpg	(from http://localhost/dada/vivamus-non-augue-mauris-amet/)
22:33:02	154944/154944	---M--	200	added ('OK')	image/jpeg	etag:%2225d40-570cf6a5e88e6%22	http://localhost/dada/wp-content/uploads/2014/05/home_journey_blog3-1024x597.jpg	C:/My%20Web%20Sites/first%20site/localhost/dada/wp-content/uploads/2014/05/home_journey_blog3-1024x597.jpg	(from http://localhost/dada/vivamus-non-augue-mauris-amet/)
22:33:04	870/870	---M--	200	added ('OK')	application/rss+xml	etag:%22ad83763b1bd0fb9112baa5ef86091568%22	http://localhost/dada/donec-vel-eros-mauris-amet-suspendisse-in-erat-mi-sed/feed/	C:/My%20Web%20Sites/first%20site/localhost/dada/donec-vel-eros-mauris-amet-suspendisse-in-erat-mi-sed/feed/index.html	(from http://localhost/dada/donec-vel-eros-mauris-amet-suspendisse-in-erat-mi-sed/)
22:33:04	2572/2572	---M--	200	added ('OK')	application/json	date:Thu,%2012%20Jul%202018%2016:33:00%20GMT	http://localhost/dada/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fdada%2Fdonec-vel-eros-mauris-amet-suspendisse-in-erat-mi-sed%2F	C:/My%20Web%20Sites/first%20site/localhost/dada/wp-json/oembed/1.0/embedcfee.json	(from http://localhost/dada/donec-vel-eros-mauris-amet-suspendisse-in-erat-mi-sed/)
22:33:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20Jul%202018%2016:33:02%20GMT	http://localhost/dada/?p=2284	C:/My%20Web%20Sites/first%20site/localhost/dada/index401a.html	(from http://localhost/dada/donec-vel-eros-mauris-amet-suspendisse-in-erat-mi-sed/)
22:33:07	2692/2692	---M--	200	added ('OK')	text/xml	date:Thu,%2012%20Jul%202018%2016:33:04%20GMT	http://localhost/dada/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fdada%2Fdonec-vel-eros-mauris-amet-suspendisse-in-erat-mi-sed%2F&format=xml	C:/My%20Web%20Sites/first%20site/localhost/dada/wp-json/oembed/1.0/embede063	(from http://localhost/dada/donec-vel-eros-mauris-amet-suspendisse-in-erat-mi-sed/)
22:33:08	2757/2757	---M--	200	added ('OK')	image/jpeg	etag:%22ac5-570cf6a21f6da%22	http://localhost/dada/wp-content/uploads/2014/05/home_journey_blog1-80x80.jpg	C:/My%20Web%20Sites/first%20site/localhost/dada/wp-content/uploads/2014/05/home_journey_blog1-80x80.jpg	(from http://localhost/dada/donec-vel-eros-mauris-amet-suspendisse-in-erat-mi-sed/)
22:33:12	74259/74259	---MC-	200	added ('OK')	text/html	date:Thu,%2012%20Jul%202018%2016:33:08%20GMT	http://localhost/dada/category/stories/	C:/My%20Web%20Sites/first%20site/localhost/dada/category/stories/index.html	(from http://localhost/dada/donec-vel-eros-mauris-amet-suspendisse-in-erat-mi-sed/)
22:33:12	2400/2400	---M--	200	added ('OK')	application/json	date:Thu,%2012%20Jul%202018%2016:33:09%20GMT	http://localhost/dada/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fdada%2F4-2%2F	C:/My%20Web%20Sites/first%20site/localhost/dada/wp-json/oembed/1.0/embede053.json	(from http://localhost/dada/4-2/)
22:33:14	83691/83691	---M--	200	added ('OK')	image/jpeg	etag:%22146eb-570cf69c8b721%22	http://localhost/dada/wp-content/uploads/2015/12/home_journey_blog5-1024x597.jpg	C:/My%20Web%20Sites/first%20site/localhost/dada/wp-content/uploads/2015/12/home_journey_blog5-1024x597.jpg	(from http://localhost/dada/donec-vel-eros-mauris-amet-suspendisse-in-erat-mi-sed/)
22:33:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20Jul%202018%2016:33:12%20GMT	http://localhost/dada/?p=2275	C:/My%20Web%20Sites/first%20site/localhost/dada/indexd666.html	(from http://localhost/dada/4-2/)
22:33:15	2554/2554	---M--	200	added ('OK')	application/rss+xml	etag:%22ad83763b1bd0fb9112baa5ef86091568%22	http://localhost/dada/4-2/feed/	C:/My%20Web%20Sites/first%20site/localhost/dada/4-2/feed/index.html	(from http://localhost/dada/4-2/)
22:33:17	2520/2520	---M--	200	added ('OK')	text/xml	date:Thu,%2012%20Jul%202018%2016:33:14%20GMT	http://localhost/dada/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fdada%2F4-2%2F&format=xml	C:/My%20Web%20Sites/first%20site/localhost/dada/wp-json/oembed/1.0/embedd8f8	(from http://localhost/dada/4-2/)
22:33:17	2998/2998	---M--	200	added ('OK')	image/jpeg	etag:%22bb6-570cf6a6c4938%22	http://localhost/dada/wp-content/uploads/2014/05/home_journey_blog3-80x80.jpg	C:/My%20Web%20Sites/first%20site/localhost/dada/wp-content/uploads/2014/05/home_journey_blog3-80x80.jpg	(from http://localhost/dada/4-2/)
22:33:18	121992/121992	---M--	200	added ('OK')	image/jpeg	etag:%221dc88-570cf69e88164%22	http://localhost/dada/wp-content/uploads/2015/12/home_journey_blog5-1200x675.jpg	C:/My%20Web%20Sites/first%20site/localhost/dada/wp-content/uploads/2015/12/home_journey_blog5-1200x675.jpg	(from http://localhost/dada/donec-vel-eros-mauris-amet-suspendisse-in-erat-mi-sed/)
22:33:20	2273/2273	---M--	200	added ('OK')	text/html	date:Thu,%2012%20Jul%202018%2016:33:17%20GMT	http://localhost/dada/wp-login.php	C:/My%20Web%20Sites/first%20site/localhost/dada/wp-login.html	(from http://localhost/dada/4-2/)
22:33:26	71343/71343	---MC-	200	added ('OK')	text/html	date:Thu,%2012%20Jul%202018%2016:33:17%20GMT	http://localhost/dada/tag/framework/	C:/My%20Web%20Sites/first%20site/localhost/dada/tag/framework/index.html	(from http://localhost/dada/4-2/)
22:33:27	73866/73866	---MC-	200	added ('OK')	text/html	date:Thu,%2012%20Jul%202018%2016:33:20%20GMT	http://localhost/dada/tag/wordpress/	C:/My%20Web%20Sites/first%20site/localhost/dada/tag/wordpress/index.html	(from http://localhost/dada/4-2/)
22:33:27	71318/71318	---MC-	200	added ('OK')	text/html	date:Thu,%2012%20Jul%202018%2016:33:18%20GMT	http://localhost/dada/tag/grid/	C:/My%20Web%20Sites/first%20site/localhost/dada/tag/grid/index.html	(from http://localhost/dada/4-2/)
22:33:37	89301/89301	---MC-	200	added ('OK')	text/html	date:Thu,%2012%20Jul%202018%2016:33:26%20GMT	http://localhost/dada/4-2/2/	C:/My%20Web%20Sites/first%20site/localhost/dada/4-2/2/index.html	(from http://localhost/dada/4-2/)
22:33:37	89534/89534	---MC-	200	added ('OK')	text/html	date:Thu,%2012%20Jul%202018%2016:33:27%20GMT	http://localhost/dada/4-2/?replytocom=2	C:/My%20Web%20Sites/first%20site/localhost/dada/4-2/index0e22.html	(from http://localhost/dada/4-2/)
22:33:37	89534/89534	---MC-	200	added ('OK')	text/html	date:Thu,%2012%20Jul%202018%2016:33:27%20GMT	http://localhost/dada/4-2/?replytocom=3	C:/My%20Web%20Sites/first%20site/localhost/dada/4-2/index3094.html	(from http://localhost/dada/4-2/)
22:33:41	1649/1649	---M--	200	added ('OK')	application/rss+xml	etag:%22953eb2ddb62ad4b2fdecf8c0a29c13ef%22	http://localhost/dada/category/uncategorized/feed/	C:/My%20Web%20Sites/first%20site/localhost/dada/category/uncategorized/feed/index.html	(from http://localhost/dada/category/uncategorized/)
22:33:43	71734/71734	---MC-	200	added ('OK')	text/html	date:Thu,%2012%20Jul%202018%2016:33:37%20GMT	http://localhost/dada/author/saad/page/2/	C:/My%20Web%20Sites/first%20site/localhost/dada/author/saad/page/2/index.html	(from http://localhost/dada/author/saad/)
22:33:43	229004/229004	---M--	200	added ('OK')	image/jpeg	etag:%2237e8c-570cf6a3595c2%22	http://localhost/dada/wp-content/uploads/2014/05/home_journey_blog1-1200x675.jpg	C:/My%20Web%20Sites/first%20site/localhost/dada/wp-content/uploads/2014/05/home_journey_blog1-1200x675.jpg	(from http://localhost/dada/4-2/)
22:33:44	21166/21166	---MC-	200	added ('OK')	application/rss+xml	etag:%22953eb2ddb62ad4b2fdecf8c0a29c13ef%22	http://localhost/dada/author/saad/feed/	C:/My%20Web%20Sites/first%20site/localhost/dada/author/saad/feed/index.html	(from http://localhost/dada/author/saad/)
22:33:44	14372/14372	---MC-	200	added ('OK')	application/rss+xml	etag:%22953eb2ddb62ad4b2fdecf8c0a29c13ef%22	http://localhost/dada/category/events/feed/	C:/My%20Web%20Sites/first%20site/localhost/dada/category/events/feed/index.html	(from http://localhost/dada/category/events/)
22:33:50	13468/13468	---MC-	200	added ('OK')	application/rss+xml	etag:%22953eb2ddb62ad4b2fdecf8c0a29c13ef%22	http://localhost/dada/category/news/feed/	C:/My%20Web%20Sites/first%20site/localhost/dada/category/news/feed/index.html	(from http://localhost/dada/category/news/)
22:33:50	85276/85276	---MC-	200	added ('OK')	text/html	date:Thu,%2012%20Jul%202018%2016:33:44%20GMT	http://localhost/dada/quisque-lorem-tortor-fringilla/	C:/My%20Web%20Sites/first%20site/localhost/dada/quisque-lorem-tortor-fringilla/index.html	(from http://localhost/dada/category/news/)
22:33:52	792/792	---M--	200	added ('OK')	application/rss+xml	etag:%22ad83763b1bd0fb9112baa5ef86091568%22	http://localhost/dada/vestibulum-commodo-volutpat/feed/	C:/My%20Web%20Sites/first%20site/localhost/dada/vestibulum-commodo-volutpat/feed/index.html	(from http://localhost/dada/vestibulum-commodo-volutpat/)
22:33:53	2442/2442	---M--	200	added ('OK')	application/json	date:Thu,%2012%20Jul%202018%2016:33:50%20GMT	http://localhost/dada/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fdada%2Fvestibulum-commodo-volutpat%2F	C:/My%20Web%20Sites/first%20site/localhost/dada/wp-json/oembed/1.0/embed8e47.json	(from http://localhost/dada/vestibulum-commodo-volutpat/)
22:33:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20Jul%202018%2016:33:53%20GMT	http://localhost/dada/?p=2277	C:/My%20Web%20Sites/first%20site/localhost/dada/indexf4ac.html	(from http://localhost/dada/vestibulum-commodo-volutpat/)
22:33:55	2562/2562	---M--	200	added ('OK')	text/xml	date:Thu,%2012%20Jul%202018%2016:33:53%20GMT	http://localhost/dada/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fdada%2Fvestibulum-commodo-volutpat%2F&format=xml	C:/My%20Web%20Sites/first%20site/localhost/dada/wp-json/oembed/1.0/embedf03b	(from http://localhost/dada/vestibulum-commodo-volutpat/)
22:33:56	2680/2680	---M--	200	added ('OK')	image/jpeg	etag:%22a78-570cf6ab26180%22	http://localhost/dada/wp-content/uploads/2014/05/home_journey_blog4-80x80.jpg	C:/My%20Web%20Sites/first%20site/localhost/dada/wp-content/uploads/2014/05/home_journey_blog4-80x80.jpg	(from http://localhost/dada/vestibulum-commodo-volutpat/)
22:34:02	74089/74089	---MC-	200	added ('OK')	text/html	date:Thu,%2012%20Jul%202018%2016:33:56%20GMT	http://localhost/dada/tag/video/	C:/My%20Web%20Sites/first%20site/localhost/dada/tag/video/index.html	(from http://localhost/dada/vestibulum-commodo-volutpat/)
22:34:04	2437/2437	---M--	200	added ('OK')	application/json	date:Thu,%2012%20Jul%202018%2016:34:02%20GMT	http://localhost/dada/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fdada%2Fvivamus-sit-amet-metus-sem%2F	C:/My%20Web%20Sites/first%20site/localhost/dada/wp-json/oembed/1.0/embedcc69.json	(from http://localhost/dada/vivamus-sit-amet-metus-sem/)
22:34:05	150926/150926	---M--	200	added ('OK')	image/jpeg	etag:%2224d8e-570cf6aeac3a5%22	http://localhost/dada/wp-content/uploads/2014/05/home_journey_blog6-1024x597.jpg	C:/My%20Web%20Sites/first%20site/localhost/dada/wp-content/uploads/2014/05/home_journey_blog6-1024x597.jpg	(from http://localhost/dada/category/news/)
22:34:06	176678/176678	---M--	200	added ('OK')	image/jpeg	etag:%222b226-570cf6b0691aa%22	http://localhost/dada/wp-content/uploads/2014/05/home_journey_blog6-960x700.jpg	C:/My%20Web%20Sites/first%20site/localhost/dada/wp-content/uploads/2014/05/home_journey_blog6-960x700.jpg	(from http://localhost/dada/category/news/)
22:34:06	789/789	---M--	200	added ('OK')	application/rss+xml	etag:%22ad83763b1bd0fb9112baa5ef86091568%22	http://localhost/dada/vivamus-sit-amet-metus-sem/feed/	C:/My%20Web%20Sites/first%20site/localhost/dada/vivamus-sit-amet-metus-sem/feed/index.html	(from http://localhost/dada/vivamus-sit-amet-metus-sem/)
22:34:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20Jul%202018%2016:34:06%20GMT	http://localhost/dada/?p=2281	C:/My%20Web%20Sites/first%20site/localhost/dada/indexc046.html	(from http://localhost/dada/vivamus-sit-amet-metus-sem/)
22:34:08	2557/2557	---M--	200	added ('OK')	text/xml	date:Thu,%2012%20Jul%202018%2016:34:05%20GMT	http://localhost/dada/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fdada%2Fvivamus-sit-amet-metus-sem%2F&format=xml	C:/My%20Web%20Sites/first%20site/localhost/dada/wp-json/oembed/1.0/embed1e12	(from http://localhost/dada/vivamus-sit-amet-metus-sem/)
22:34:09	2844/2844	---M--	200	added ('OK')	image/jpeg	etag:%22b1c-570cf6af8896f%22	http://localhost/dada/wp-content/uploads/2014/05/home_journey_blog6-80x80.jpg	C:/My%20Web%20Sites/first%20site/localhost/dada/wp-content/uploads/2014/05/home_journey_blog6-80x80.jpg	(from http://localhost/dada/vivamus-sit-amet-metus-sem/)
22:34:12	3867/3867	---M--	200	added ('OK')	application/rss+xml	etag:%22953eb2ddb62ad4b2fdecf8c0a29c13ef%22	http://localhost/dada/tag/framework/feed/	C:/My%20Web%20Sites/first%20site/localhost/dada/tag/framework/feed/index.html	(from http://localhost/dada/tag/framework/)
22:34:12	7572/7572	---M--	200	added ('OK')	application/rss+xml	etag:%22953eb2ddb62ad4b2fdecf8c0a29c13ef%22	http://localhost/dada/category/stories/feed/	C:/My%20Web%20Sites/first%20site/localhost/dada/category/stories/feed/index.html	(from http://localhost/dada/category/stories/)
22:34:15	3857/3857	---M--	200	added ('OK')	application/rss+xml	etag:%22953eb2ddb62ad4b2fdecf8c0a29c13ef%22	http://localhost/dada/tag/grid/feed/	C:/My%20Web%20Sites/first%20site/localhost/dada/tag/grid/feed/index.html	(from http://localhost/dada/tag/grid/)
22:34:16	7469/7469	---M--	200	added ('OK')	application/rss+xml	etag:%22953eb2ddb62ad4b2fdecf8c0a29c13ef%22	http://localhost/dada/tag/wordpress/feed/	C:/My%20Web%20Sites/first%20site/localhost/dada/tag/wordpress/feed/index.html	(from http://localhost/dada/tag/wordpress/)
22:34:18	104364/104364	---MCZ	200	added ('OK')	text/css	etag:4.9.7	http://localhost/dada/wp-admin/load-styles.php?c=1&dir=ltr&load%5B%5D=dashicons,buttons,forms,l10n,login&ver=4.9.7	C:/My%20Web%20Sites/first%20site/localhost/dada/wp-admin/load-styles6d65.css	(from http://localhost/dada/wp-login.php)
22:34:18	1944/1944	---M--	200	added ('OK')	text/html	date:Thu,%2012%20Jul%202018%2016:34:16%20GMT	http://localhost/dada/wp-login.php?action=lostpassword	C:/My%20Web%20Sites/first%20site/localhost/dada/wp-loginc2b6.html	(from http://localhost/dada/wp-login.php)
22:34:20	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2012%20Jul%202018%2016:34:18%20GMT	http://localhost/dada/wp-admin/	C:/My%20Web%20Sites/first%20site/localhost/dada/wp-admin/index.html	(from http://localhost/dada/wp-login.php)
22:34:21	801/801	---M--	200	added ('OK')	application/rss+xml	etag:%22ad83763b1bd0fb9112baa5ef86091568%22	http://localhost/dada/quisque-lorem-tortor-fringilla/feed/	C:/My%20Web%20Sites/first%20site/localhost/dada/quisque-lorem-tortor-fringilla/feed/index.html	(from http://localhost/dada/quisque-lorem-tortor-fringilla/)
22:34:21	231030/231030	---M--	200	added ('OK')	image/jpeg	etag:%2238676-570cf6a7fff88%22	http://localhost/dada/wp-content/uploads/2014/05/home_journey_blog3-1200x675.jpg	C:/My%20Web%20Sites/first%20site/localhost/dada/wp-content/uploads/2014/05/home_journey_blog3-1200x675.jpg	(from http://localhost/dada/vestibulum-commodo-volutpat/)
22:34:23	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20Jul%202018%2016:34:21%20GMT	http://localhost/dada/?p=2279	C:/My%20Web%20Sites/first%20site/localhost/dada/indexe6f0.html	(from http://localhost/dada/quisque-lorem-tortor-fringilla/)
22:34:23	2457/2457	---M--	200	added ('OK')	application/json	date:Thu,%2012%20Jul%202018%2016:34:20%20GMT	http://localhost/dada/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fdada%2Fquisque-lorem-tortor-fringilla%2F	C:/My%20Web%20Sites/first%20site/localhost/dada/wp-json/oembed/1.0/embeda0db.json	(from http://localhost/dada/quisque-lorem-tortor-fringilla/)
22:34:24	174955/174955	---M--	200	added ('OK')	image/jpeg	etag:%222ab6b-570cf6ac5a6c5%22	http://localhost/dada/wp-content/uploads/2014/05/home_journey_blog4-1200x675.jpg	C:/My%20Web%20Sites/first%20site/localhost/dada/wp-content/uploads/2014/05/home_journey_blog4-1200x675.jpg	(from http://localhost/dada/vivamus-sit-amet-metus-sem/)
22:34:25	2577/2577	---M--	200	added ('OK')	text/xml	date:Thu,%2012%20Jul%202018%2016:34:23%20GMT	http://localhost/dada/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fdada%2Fquisque-lorem-tortor-fringilla%2F&format=xml	C:/My%20Web%20Sites/first%20site/localhost/dada/wp-json/oembed/1.0/embed9703	(from http://localhost/dada/quisque-lorem-tortor-fringilla/)
22:34:30	6929/6929	---M--	200	added ('OK')	application/rss+xml	etag:%22953eb2ddb62ad4b2fdecf8c0a29c13ef%22	http://localhost/dada/tag/video/feed/	C:/My%20Web%20Sites/first%20site/localhost/dada/tag/video/feed/index.html	(from http://localhost/dada/tag/video/)
22:34:30	22449/22449	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2257b1-52e538836a880%22	http://localhost/dada/wp-includes/fonts/dashicons.eot	C:/My%20Web%20Sites/first%20site/localhost/dada/wp-includes/fonts/dashicons.eot	(from http://localhost/dada/wp-admin/load-styles.php?c=1&dir=ltr&load%5B%5D=dashicons,buttons,forms,l10n,login&ver=4.9.7)
22:34:31	71342/71342	---MC-	200	added ('OK')	text/html	date:Thu,%2012%20Jul%202018%2016:34:25%20GMT	http://localhost/dada/tag/motion/	C:/My%20Web%20Sites/first%20site/localhost/dada/tag/motion/index.html	(from http://localhost/dada/quisque-lorem-tortor-fringilla/)
